id,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults
25026,0.0011136285,0.0012791948,0.93730533,0.00025888413,0.0012587862,0.001132501,0.06804181
25027,0.2189344,0.0012270748,0.0014087141,0.00076865655,0.0074235755,0.18903254,0.47091624
25028,0.0006313984,0.001986265,0.8597131,0.00024338387,0.00081961416,0.0024484606,0.08246695
25029,0.18593736,0.01252352,0.058994234,0.0012362883,0.08024876,0.30332205,0.39160937
25030,0.06749799,0.0009594191,0.0017906962,0.00048087558,0.033890452,0.19685662,0.64524436
25031,0.2662729,0.0013932588,0.0008038358,0.000837846,0.004583466,0.69680005,0.19891223
25032,0.006491458,0.0016351608,0.0074420436,0.7270599,0.011948904,0.014246601,0.17551622
25033,0.09863731,0.0018785167,0.0011008758,0.0002726265,0.00528385,0.46052185,0.3867413
25034,0.0005451155,0.0010345175,0.90363306,0.00023658448,0.00062259,0.0017345068,0.06357682
25035,0.029274834,0.0016629027,0.0048745433,0.11487797,0.00383098,0.60420054,0.20995872
25036,0.111300945,0.0048754755,0.03968749,0.001298447,0.09101344,0.26841143,0.33784726
25037,0.00080938253,0.11154012,0.098510176,0.0017617228,0.012022447,0.21259506,0.4575136
25038,0.0964888,0.0038400604,0.13339381,0.010112792,0.048342112,0.33333933,0.3482973
25039,0.2475827,0.00072250067,0.0010981744,0.0063534635,0.04040691,0.3603876,0.21660732
25040,0.0025214362,0.025057629,0.03480363,0.0008093806,0.0064268606,0.41185555,0.57802004
25041,0.3933296,0.0005772042,0.0007825964,0.0003918234,0.013672228,0.14448887,0.50932145
25042,0.11585014,0.0014787687,0.0017020556,0.0005220524,0.05098346,0.15161741,0.5540849
25043,0.20361492,0.0009922562,0.0007417847,0.0011218346,0.01564876,0.4045024,0.40227753
25044,0.0005021486,0.0007893107,0.9447124,0.00023444791,0.00060123164,0.0015172008,0.07708277
25045,0.04663784,0.013427408,0.00093061087,0.00075685175,0.0077914363,0.27343464,0.44299358
25046,0.2578291,0.0061246534,0.011496893,0.00048559142,0.05895406,0.29648614,0.35644087
25047,0.0014698452,0.0016418267,0.0006173092,0.00045812465,0.006398696,0.50743043,0.5078851
25048,0.030551903,0.02715866,0.021182029,0.00034914157,0.25147462,0.24255922,0.40875694
25049,0.3737938,0.002421165,0.009032798,0.0010870638,0.01637344,0.25085452,0.2409244
25050,0.29194552,0.00073781516,0.0046202284,0.0005849869,0.04605993,0.0978146,0.56452215
25051,0.030192386,0.00358117,0.00081800454,0.00033903617,0.0031811937,0.4732862,0.38552764
25052,0.06821278,0.00464569,0.0010489643,0.00025880465,0.007222096,0.4474876,0.364424
25053,0.0031834655,0.0023728905,0.0027736428,0.8575119,0.008620359,0.021446152,0.14117633
25054,0.03081132,0.001442466,0.0006981552,0.0008917413,0.012095968,0.71290445,0.22808759
25055,0.04691402,0.7322064,0.0065759416,0.00022353034,0.021535072,0.09312248,0.16699265
25056,0.45657095,0.0038847295,0.0010657685,0.0004537732,0.0032445646,0.28729805,0.3924954
25057,0.22564924,0.03142715,0.0060695806,0.00038850473,0.053354453,0.1113988,0.3503129
25058,0.12453231,0.0016626694,0.0022379295,0.00022182865,0.0060628755,0.56019026,0.3574073
25059,0.07083421,0.0060072592,0.010437981,0.003366507,0.5037046,0.04848893,0.48375043
25060,0.0017141453,0.008054494,0.0011649966,0.0005403336,0.0054420102,0.6833302,0.2691333
25061,0.0013764238,0.0016278017,0.78659844,0.00025298193,0.0011533496,0.0085980315,0.21302043
25062,0.0012636954,0.05237321,0.0052939667,0.0033290328,0.08198508,0.24858037,0.43720466
25063,0.0008039457,0.0011135001,0.92178,0.0002701493,0.0009865053,0.0068896995,0.14530496
25064,0.003049051,0.016225781,0.10279579,0.00140474,0.017039998,0.36625335,0.41671932
25065,0.0007825867,0.013168052,0.114687964,0.0002630587,0.003598797,0.017432902,0.5389101
25066,0.12991312,0.00076386175,0.0012041688,0.0007903373,0.009602521,0.5402759,0.39362535
25067,0.0013052331,0.0012337392,0.9459772,0.00025376776,0.0011603229,0.0011804187,0.069657765
25068,0.0008048943,0.0058209724,0.76789397,0.00022389319,0.000830665,0.008297619,0.23666613
25069,0.001387779,0.0008565709,0.96499944,0.00028552202,0.0015812125,0.0008817565,0.09081543
25070,0.0021473763,0.0015046427,0.0011085564,0.00049896043,0.013824509,0.48876563,0.48320663
25071,0.15681902,0.017521964,0.0144262435,0.0007188263,0.14711013,0.34172037,0.38907522
25072,0.08649746,0.04161255,0.011961166,0.00031502818,0.09809149,0.3347232,0.28056222
25073,0.5860314,0.0010544871,0.0014517806,0.0004183996,0.0035730493,0.11925165,0.49936274
25074,0.0023797965,0.02564138,0.0013485843,0.0007115859,0.025139423,0.46711043,0.33835205
25075,0.0011477235,0.0023006268,0.16603239,0.0005361236,0.007467422,0.14793937,0.543072
25076,0.0022823927,0.0128224585,0.0013460559,0.00024323958,0.010046453,0.63229066,0.36552376
25077,0.003906129,0.06718638,0.0008007781,0.00024468778,0.0058297487,0.48376745,0.28693223
25078,0.046706952,0.013437911,0.018741282,0.0006462249,0.08575684,0.0707235,0.5842909
25079,0.000475696,0.0010866036,0.9597115,0.00022881669,0.0006396774,0.0020977466,0.054643545
25080,0.12160329,0.0046240413,0.0019310464,0.0003391999,0.0042970655,0.44650474,0.28596956
25081,0.006709886,0.0029797957,0.0010688738,0.00039997077,0.0019600154,0.677654,0.33257484
25082,0.012108004,0.0052795685,0.0008111862,0.0003615418,0.003124388,0.6176182,0.3603963
25083,0.15791012,0.001799155,0.001234826,0.000515428,0.004509979,0.561895,0.3154321
25084,0.13573359,0.0052937763,0.0021131972,0.00030043584,0.020761298,0.14732999,0.5277002
25085,0.0008956565,0.050493635,0.03491418,0.00085402286,0.004005677,0.389054,0.46851423
25086,0.00087902305,0.01572481,0.5408276,0.0028383527,0.0040787305,0.12046569,0.27225244
25087,0.00049450825,0.0009246851,0.90476596,0.00023428944,0.0005835601,0.0015024765,0.09752665
25088,0.0004569538,0.0009819565,0.93013597,0.00023293699,0.0005326363,0.0019478702,0.08825772
25089,0.080062196,0.0007110558,0.001743879,0.003970548,0.023098843,0.3952832,0.33725688
25090,0.22359635,0.0056355027,0.00068056735,0.000449315,0.013385877,0.18519673,0.42094123
25091,0.013482399,0.0047526327,0.14618827,0.007322238,0.021914955,0.16860008,0.45954096
25092,0.023706974,0.62613624,0.0008608051,0.0021388645,0.026662638,0.0313003,0.3690129
25093,0.004217522,0.0041440823,0.001834576,0.00041767175,0.0037057912,0.5931798,0.3631219
25094,0.00044567595,0.0010343244,0.9374261,0.00051642436,0.00059367134,0.0020293118,0.064969
25095,0.0005104211,0.00079434615,0.9686943,0.00023355077,0.0006023863,0.0016611265,0.045127083
25096,0.001319778,0.0035892122,0.9542524,0.00028544854,0.0014596594,0.0012454707,0.04367194
25097,0.00930756,0.024420654,0.08497593,0.00041186102,0.04826052,0.15448517,0.48816448
25098,0.0005710587,0.000929974,0.92124075,0.00022976879,0.000668072,0.0016525043,0.07006645
25099,0.0017696888,0.012077635,0.06053214,0.00969341,0.020783193,0.3495451,0.4311212
25100,0.34021136,0.004430908,0.013335565,0.0023231204,0.052667323,0.20399982,0.3349632
25101,0.10986096,0.0018109004,0.0008702256,0.0013743411,0.006416446,0.6196356,0.28722033
25102,0.31351236,0.06669904,0.00061648665,0.00040490454,0.0027454982,0.24148597,0.38916785
25103,0.0012267138,0.013964335,0.03290609,0.0027865826,0.019940773,0.24697341,0.59637344
25104,0.011500769,0.003656645,0.017425135,0.00082350697,0.026051536,0.491922,0.3370635
25105,0.014047252,0.01268088,0.005245677,0.00039257546,0.080136485,0.2945002,0.31151268
25106,0.00074848934,0.0018286008,0.9033013,0.00024292507,0.0007844196,0.0032322665,0.06824896
25107,0.55159396,0.0013504962,0.0019807506,0.00023588538,0.015107978,0.04191189,0.3313364
25108,0.021524701,0.64899236,0.001295984,0.000410213,0.0073308866,0.11773715,0.17286724
25109,0.023218753,0.028643614,0.03156854,0.00033280347,0.10478523,0.2721149,0.31205305
25110,0.5692267,0.0010331534,0.0007396681,0.00023342812,0.0033782576,0.12338511,0.38912192
25111,0.06576948,0.001962711,0.03887402,0.040903762,0.036098473,0.37951767,0.22953203
25112,0.2077058,0.0014692813,0.0008448754,0.00028909332,0.002713153,0.29355997,0.42469466
25113,0.0036398114,0.008917728,0.12341481,0.002259171,0.067874454,0.18390518,0.52462214
25114,0.089314185,0.0021857345,0.0034310708,0.7650172,0.048580963,0.058605097,0.28215322
25115,0.086034454,0.5585604,0.0009138336,0.0005104841,0.0039373534,0.12017556,0.2775545
25116,0.0005052415,0.0008919027,0.93672675,0.00024370711,0.0006257623,0.0017702475,0.08216497
25117,0.16975185,0.00799365,0.0017896548,0.0002442349,0.053997375,0.1892188,0.45862004
25118,0.069306776,0.0016447251,0.0014028142,0.00029663564,0.00939931,0.4274965,0.4514724
25119,0.0005607431,0.000840213,0.95675635,0.00023326858,0.0006640216,0.001587612,0.04899126
25120,0.06725613,0.0025429912,0.038632408,0.0019139934,0.029258551,0.38845432,0.37434036
25121,0.08674172,0.0019055043,0.047524095,0.0011973418,0.016534317,0.5917636,0.24578513
25122,0.0006334661,0.0028397038,0.89609903,0.00024552908,0.0009784964,0.0012790243,0.10665688
25123,0.11853216,0.401681,0.0018235615,0.00033110086,0.0080179535,0.18934585,0.32030854
25124,0.0009582425,0.01481669,0.10577747,0.0032409397,0.01810692,0.17469892,0.5321884
25125,0.018028395,0.024632677,0.019081092,0.00030861038,0.08766317,0.17237923,0.57472384
25126,0.19428238,0.0038508975,0.0026826588,0.00054433674,0.009883018,0.35002646,0.4312261
25127,0.0042427676,0.020311682,0.022286752,0.00034819075,0.06926681,0.17779833,0.56339675
25128,0.008557579,0.006029183,0.026432537,0.0010487795,0.06289002,0.17061615,0.6658565
25129,0.001325776,0.001920864,0.74585783,0.00026633334,0.002088457,0.00217215,0.3150381
25130,0.04379569,0.010862155,0.0012544983,0.0005169811,0.011403912,0.53435504,0.35100952
25131,0.00060777203,0.0005903263,0.9672281,0.00026053545,0.00085297297,0.0013791288,0.069282
25132,0.005838308,0.0023060213,0.0037596836,0.8100609,0.033438724,0.008646164,0.34789163
25133,0.00046349765,0.0011038486,0.9343462,0.00023040368,0.0005852688,0.0015920724,0.06645956
25134,0.051773645,0.008494126,0.0009148211,0.00023890044,0.007926718,0.44230774,0.3561672
25135,0.07682278,0.01186533,0.00091126654,0.00028724544,0.0042880005,0.34473348,0.33139715
25136,0.00049241417,0.0013875715,0.93910867,0.00023145723,0.0006675788,0.0015060245,0.10275368
25137,0.003114764,0.07737199,0.008073302,0.012857016,0.06758669,0.23409806,0.36914843
25138,0.013712675,0.01624537,0.042295795,0.00091664464,0.032518398,0.42729625,0.39245614
25139,0.047362212,0.005005086,0.006095658,0.0010801341,0.02666371,0.3152943,0.5730557
25140,0.09262494,0.0143584935,0.0037196442,0.0003393246,0.10821304,0.26671797,0.46291742
25141,0.0015483395,0.00519072,0.075477295,0.020271262,0.015402973,0.3475465,0.48213637
25142,0.0014442668,0.007952017,0.001035106,0.0004868523,0.005185493,0.53469944,0.47912583
25143,0.117568575,0.00077195244,0.0006455401,0.0028336397,0.036248565,0.57448924,0.22102827
25144,0.2775005,0.007593764,0.0014967032,0.00020606063,0.0045815823,0.22619162,0.40123105
25145,0.0022447587,0.0028461718,0.4198503,0.0002737081,0.0037035844,0.025099419,0.41690305
25146,0.0073137265,0.0012456118,0.00058517756,0.0009669607,0.0063784434,0.65208787,0.32721275
25147,0.00046203684,0.0011172381,0.94830334,0.00022774367,0.0005965064,0.00207485,0.0452205
25148,0.00092737307,0.0007663724,0.9492698,0.00025897103,0.0011679828,0.0009213753,0.069014475
25149,0.017462011,0.0015837325,0.00070780993,0.0029572307,0.02275578,0.54905194,0.3906956
25150,0.009798332,0.00613749,0.0063533667,0.00038475488,0.03830854,0.11795295,0.62203896
25151,0.08746204,0.0015228994,0.00067327876,0.0009883883,0.0070909,0.5960562,0.3464511
25152,0.090326175,0.00563148,0.03576834,0.0022294438,0.1175946,0.14439406,0.58731663
25153,0.12816407,0.0014794553,0.00079520047,0.0010940331,0.030181838,0.3617123,0.3537476
25154,0.40452147,0.0038275353,0.011477201,0.00029906354,0.17145824,0.11444479,0.35895205
25155,0.0011656737,0.001913834,0.0010370866,0.0008050293,0.014532937,0.48802665,0.5072501
25156,0.02116703,0.6244286,0.0015990151,0.000252519,0.007337677,0.19695087,0.26622513
25157,0.1898035,0.0015505842,0.0012228756,0.00043123955,0.0038842072,0.3978154,0.42410427
25158,0.11832176,0.008051942,0.02571796,0.0019479637,0.054764237,0.2285218,0.41260862
25159,0.15775657,0.0068292376,0.12252808,0.00023985901,0.035178915,0.109685026,0.4564122
25160,0.009799004,0.005932303,0.0014003635,0.00050644693,0.0047799586,0.24209885,0.73424876
25161,0.04424585,0.0009571954,0.0007554712,0.0003102722,0.002324393,0.5882425,0.40292877
25162,0.00049457705,0.0010706271,0.9159507,0.00022889221,0.00059667934,0.001957043,0.060067967
25163,0.00830644,0.05536809,0.0029157887,0.0003062279,0.013574428,0.43100768,0.52065
25164,0.109471686,0.009889899,0.0011413113,0.00042620845,0.0055665476,0.07630972,0.6700648
25165,0.005233402,0.020600444,0.6217695,0.00034183136,0.003833385,0.0038819755,0.28187132
25166,0.0038490344,0.0019947714,0.0019652946,0.0011004038,0.017488554,0.33407986,0.49107534
25167,0.0016982185,0.026266495,0.0009582954,0.0017319922,0.011562209,0.20409682,0.6926873
25168,0.24951327,0.0051859603,0.055857055,0.0006131238,0.11322551,0.065468654,0.53730726
25169,0.000616316,0.00856105,0.3406597,0.00042868344,0.0077132764,0.07268286,0.49612027
25170,0.0019201392,0.76992935,0.0010906039,0.0019948522,0.01414849,0.05394575,0.29635057
25171,0.028295686,0.581382,0.0011832532,0.00023857037,0.0045005544,0.21073827,0.19786729
25172,0.2775168,0.0010859262,0.0025225254,0.00024334002,0.014213397,0.33710364,0.2673705
25173,0.00049000565,0.0008616787,0.90603924,0.00023829144,0.0006366774,0.0016035473,0.07361713
25174,0.060870916,0.0018145656,0.0010583743,0.0009280837,0.009906105,0.6121208,0.2524822
25175,0.0013779019,0.3986568,0.0012147247,0.000816944,0.012404271,0.18876079,0.30677652
25176,0.07162526,0.0011075331,0.001325035,0.00026134177,0.03375368,0.24702251,0.4927513
25177,0.008975409,0.0015476835,0.00090509024,0.00023989973,0.007184524,0.51975286,0.485628
25178,0.2787269,0.0010985411,0.00071896444,0.0014965615,0.00865913,0.25859958,0.37708688
25179,0.0038790097,0.52098435,0.0038671165,0.00026170458,0.02323371,0.20039134,0.29286376
25180,0.0039008048,0.0023032431,0.0039345752,0.74300385,0.025640396,0.025360761,0.22986437
25181,0.26992622,0.010601933,0.015647762,0.0002497811,0.053685512,0.24423257,0.32745636
25182,0.32593307,0.008608725,0.024594579,0.00025482342,0.1475674,0.11736738,0.31151885
25183,0.08812661,0.0280275,0.028932128,0.00046614103,0.023038348,0.23499076,0.38536802
25184,0.03534585,0.0045728916,0.013347704,0.0054811947,0.05671914,0.38103607,0.37772578
25185,0.0006128752,0.0019298146,0.79993665,0.0002646279,0.0010015897,0.0074108457,0.15549129
25186,0.22821824,0.0015619143,0.0008385385,0.0006070941,0.0036060882,0.36612234,0.34549555
25187,0.0014801141,0.0075297924,0.0010807568,0.0004883612,0.0035088032,0.5912278,0.4629714
25188,0.0010892743,0.097141385,0.011812831,0.0011377129,0.013725373,0.12511244,0.61653054
25189,0.29672202,0.00094655924,0.0010266727,0.006862536,0.04422665,0.113410376,0.41783223
25190,0.01701426,0.25648823,0.008888196,0.00033007155,0.47067007,0.11887153,0.27279913
25191,0.020320745,0.015197773,0.03448385,0.0010885643,0.06064076,0.17029183,0.64650756
25192,0.22264239,0.011631826,0.006674838,0.00044943282,0.08742283,0.048331857,0.5847183
25193,0.007262276,0.0008627163,0.0035482123,0.88028723,0.006738479,0.008819396,0.16049343
25194,0.021983411,0.0012894744,0.0005891715,0.0019288567,0.007715317,0.7646056,0.21134904
25195,0.2443085,0.0008260648,0.0012935158,0.00031983506,0.006173443,0.41113266,0.3651941
25196,0.009572546,0.013996669,0.00916362,0.00039740172,0.14297432,0.35282096,0.41305816
25197,0.091118604,0.0017336318,0.13190086,0.0032403204,0.00637261,0.08695222,0.60591507
25198,0.00051506044,0.0010008404,0.9255977,0.00023137206,0.00060130155,0.0020055673,0.08422515
25199,0.1328519,0.0012498897,0.000641303,0.006288987,0.008164793,0.33043674,0.3563963
25200,0.0005560123,0.00088616874,0.95209336,0.00023692017,0.00067597296,0.0017153256,0.051170908
25201,0.0007865578,0.0045560426,0.80461943,0.00024314126,0.00090304273,0.022993399,0.116053745
25202,0.0016740137,0.01356463,0.00074860774,0.0008364134,0.008447568,0.45535514,0.4410728
25203,0.073179,0.015435265,0.103596844,0.00039406985,0.03567182,0.1974464,0.38829115
25204,0.08890647,0.008955235,0.050678805,0.001132507,0.08567754,0.30614462,0.28329718
25205,0.21018551,0.0013561299,0.0008621677,0.0007300848,0.025706494,0.21519405,0.50718176
25206,0.08424739,0.03894679,0.0101802945,0.0005770634,0.013993043,0.42957893,0.31035578
25207,0.5898954,0.0017583391,0.00071479194,0.0022847143,0.014666411,0.3336273,0.14430554
25208,0.0030299907,0.009942819,0.00590542,0.00042840707,0.031767942,0.41536763,0.44432843
25209,0.006393865,0.023295851,0.031229226,0.0004337334,0.012078249,0.2942634,0.5038878
25210,0.0008014869,0.016294368,0.0016451628,0.00027160742,0.010259195,0.6633098,0.3157184
25211,0.042225964,0.0018099447,0.00071672123,0.0005082226,0.004200969,0.72517735,0.20894615
25212,0.018094048,0.4848291,0.0012639686,0.0018039005,0.027901886,0.17163719,0.2652982
25213,0.4241644,0.0008442582,0.0009277716,0.0016340152,0.061589036,0.20095037,0.23399045
25214,0.2515154,0.0020463695,0.006373975,0.0006257348,0.017257975,0.25988317,0.42807215
25215,0.01045117,0.001414678,0.0006656922,0.006570225,0.0066057546,0.5093281,0.3657215
25216,0.0072827004,0.0026444006,0.000754249,0.00040881307,0.0020825178,0.6487166,0.35036328
25217,0.031927116,0.32993752,0.001280357,0.0006486418,0.07272094,0.2207008,0.40347683
25218,0.012874718,0.004363656,0.003900506,0.25716132,0.015335547,0.3894785,0.21850762
25219,0.019134961,0.407611,0.00090704917,0.0006465554,0.007579511,0.3016765,0.24326296
25220,0.000754355,0.0013667023,0.89849097,0.00024993307,0.0009436628,0.00416853,0.0909794
25221,0.13597086,0.0013820548,0.0005832929,0.00033060662,0.0047713555,0.43818444,0.40923354
25222,0.11133166,0.005288375,0.048342247,0.00043525986,0.021638185,0.21692595,0.45567498
25223,0.0025384172,0.0014136315,0.00165491,0.94757944,0.0071684676,0.0064943,0.10200121
25224,0.03369214,0.0023703903,0.63930464,0.0040245918,0.01403634,0.0936457,0.4244071
25225,0.0011518669,0.03466271,0.0012222055,0.0002827187,0.012954737,0.5053386,0.37834677
25226,0.26145902,0.0039137434,0.0018682434,0.00023855173,0.007670218,0.2623758,0.43168855
25227,0.0013720876,0.004036151,0.00066014164,0.00025988297,0.0066884398,0.54005593,0.49322534
25228,0.30280575,0.008890241,0.002181399,0.00025052714,0.20909256,0.0846881,0.37061763
25229,0.0010104616,0.013737908,0.017353958,0.001323838,0.010263893,0.38298434,0.4758299
25230,0.0007388178,0.00096890883,0.76531786,0.00028918814,0.000914219,0.0010295995,0.2300985
25231,0.041468926,0.042404305,0.0012439485,0.0012925552,0.03422298,0.18845749,0.420544
25232,0.0005291379,0.0011728454,0.95090467,0.00024392213,0.0006233847,0.0015903572,0.04889746
25233,0.47709098,0.001713731,0.10146261,0.00026783755,0.0439173,0.06676311,0.36325938
25234,0.047101337,0.0037343025,0.08837279,0.0006350747,0.010403586,0.25927058,0.41857225
25235,0.0031896345,0.15205261,0.0010606556,0.0006156206,0.0075768,0.5209106,0.26132974
25236,0.031387005,0.032603238,0.0012661333,0.00037352223,0.0041120476,0.41428703,0.26662356
25237,0.21211173,0.0031551262,0.0010671249,0.00039394532,0.003536602,0.39301518,0.41605186
25238,0.021721607,0.0017548199,0.0007458772,0.00039993587,0.00612165,0.48833445,0.4050906
25239,0.001032993,0.006648125,0.16553731,0.0029904821,0.011906631,0.35138452,0.42259863
25240,0.32866862,0.0009939262,0.0016517091,0.0008842996,0.03702392,0.24430619,0.2922842
25241,0.010425307,0.010914793,0.0026972895,0.0011200097,0.065614246,0.42234346,0.29583514
25242,0.27565795,0.00056843774,0.0015424695,0.0007896113,0.07644602,0.16305569,0.43371147
25243,0.09887512,0.0045564403,0.022884635,0.00027602472,0.057386953,0.1686115,0.47690266
25244,0.0007621733,0.0010433095,0.88303953,0.0002689968,0.0009624051,0.005534792,0.11628199
25245,0.0010708704,0.8368379,0.0010590527,0.00027238877,0.0021991546,0.0646063,0.2512525
25246,0.11914146,0.0005809552,0.025000872,0.002098888,0.007905515,0.06094405,0.57665145
25247,0.0006968028,0.0009984433,0.92811143,0.000274623,0.0010118295,0.0042362334,0.13568129
25248,0.1648942,0.00093441975,0.0008623628,0.00062147307,0.008406504,0.3721918,0.445836
25249,0.169843,0.00081317866,0.014944313,0.0011932487,0.1474834,0.11296415,0.4795449
25250,0.00053811533,0.0013084013,0.9458028,0.00023475793,0.0006446962,0.0016582065,0.056754995
25251,0.06804836,0.0046060947,0.0046573156,0.0029953613,0.06908899,0.34162343,0.43710163
25252,0.07678405,0.0015391485,0.0012886046,0.00037849497,0.0037323923,0.39526084,0.5019963
25253,0.0007984385,0.0017000741,0.9064369,0.00025400062,0.00092924334,0.003837338,0.09076533
25254,0.24999702,0.0049423007,0.020430038,0.00032896633,0.48994872,0.04062341,0.33979625
25255,0.036939565,0.0021765232,0.037508145,0.0013805322,0.05370773,0.3560572,0.3185345
25256,0.035641927,0.015666936,0.02348709,0.0003126656,0.04675244,0.36863527,0.2561218
25257,0.05822636,0.009985366,0.11374394,0.00052460836,0.056439303,0.14555615,0.40942544
25258,0.00051736494,0.00095303135,0.92141235,0.00023568035,0.00066956744,0.0015223165,0.096786834
25259,0.00070936076,0.00076605915,0.85989136,0.00033584156,0.0008172605,0.002052328,0.1367319
25260,0.00089953386,0.0014188301,0.84307414,0.00025809967,0.0009686315,0.0054488126,0.07687706
25261,0.06917365,0.6359231,0.001255854,0.00022812333,0.010626942,0.062199917,0.35855427
25262,0.00047414712,0.0007542037,0.95808446,0.00023831641,0.00068019476,0.0016724523,0.058830645
25263,0.022905068,0.2936669,0.00092712475,0.00038974316,0.008971326,0.42438373,0.28398085
25264,0.0005105313,0.0009730708,0.94987184,0.00024149146,0.00067215355,0.001569404,0.06305736
25265,0.06414788,0.0008881116,0.7392554,0.0029490255,0.014294163,0.08450336,0.23810579
25266,0.0005253842,0.0009770017,0.949006,0.0002311908,0.0006160039,0.0017567212,0.06389482
25267,0.00052405655,0.0007630661,0.95808935,0.00024078654,0.000641998,0.0016615418,0.05137636
25268,0.000932692,0.029809887,0.008529285,0.008593932,0.039545696,0.4239421,0.2927858
25269,0.20797834,0.19544472,0.003051246,0.00029542908,0.096708775,0.11020573,0.4034104
25270,0.04380934,0.0127036935,0.0021563587,0.00028656868,0.02826913,0.467102,0.39193544
25271,0.0011570426,0.01834201,0.0009048959,0.00041266828,0.0038699093,0.19676514,0.8020589
25272,0.032464508,0.034513097,0.0036489938,0.039492343,0.08223791,0.09008423,0.44249922
25273,0.42160097,0.0024823735,0.0008447217,0.0007211225,0.010832127,0.22680242,0.27818137
25274,0.16029748,0.0122718075,0.022114433,0.0010433333,0.03979267,0.34966043,0.32893005
25275,0.3247864,0.0009801381,0.003595083,0.00038507502,0.037893634,0.1618723,0.27924746
25276,0.23604524,0.0032863473,0.0014389764,0.00026275538,0.008865978,0.2337945,0.3725637
25277,0.0005702836,0.00086345634,0.95843136,0.0002341356,0.00059896614,0.002302865,0.05800502
25278,0.057085354,0.0025998645,0.029377908,0.0007510315,0.025539983,0.5536585,0.29894596
25279,0.019694969,0.034622043,0.023463937,0.00025092516,0.033289406,0.2931271,0.46527967
25280,0.16258627,0.00094565103,0.000885062,0.0016483566,0.004857639,0.7001904,0.18806031
25281,0.13455282,0.0011088834,0.001234331,0.00021820003,0.009074157,0.27683195,0.38967732
25282,0.10714539,0.007494004,0.0010316205,0.000496231,0.009984263,0.42455816,0.3726437
25283,0.101163805,0.0030143762,0.03443669,0.0015515848,0.06280694,0.47712275,0.2644815
25284,0.016467998,0.0026094823,0.0031488757,0.39678243,0.017104715,0.011959048,0.34045872
25285,0.026097104,0.05074696,0.008031592,0.0003712343,0.022438485,0.22618158,0.49404964
25286,0.19494483,0.006333017,0.014405222,0.00030415654,0.03230413,0.37241805,0.3004656
25287,0.06060487,0.036730316,0.0057180016,0.0008806423,0.13295983,0.174867,0.3689877
25288,0.0005240718,0.0014832767,0.912501,0.0002337856,0.00055831415,0.0019258766,0.07120997
25289,0.0064582312,0.0021537738,0.0010947713,0.0029075795,0.41249642,0.18018545,0.5477961
25290,0.02953613,0.29451886,0.0012165542,0.00020878631,0.004247595,0.06441262,0.42202547
25291,0.21348257,0.0011797206,0.0007439152,0.0013448879,0.039117273,0.33273536,0.46546462
25292,0.07002371,0.0007761351,0.0015059672,0.0012847865,0.22822165,0.29063946,0.46677804
25293,0.06627138,0.0026850393,0.0010848782,0.00043129877,0.007377633,0.5291322,0.3390493
25294,0.0006401104,0.0017363821,0.9253116,0.00024922492,0.0007430653,0.0058923084,0.093793854
25295,0.0006915319,0.001056621,0.9293483,0.00027360974,0.0010028926,0.0019326949,0.12551402
25296,0.10998479,0.6068335,0.0009094285,0.0009754908,0.008810551,0.0989978,0.21892852
25297,0.117883064,0.010528648,0.024817951,0.0020795737,0.17947936,0.26894277,0.39134285
25298,0.0009610343,0.007518255,0.00083982234,0.00036828825,0.012467452,0.5456885,0.44773427
25299,0.15259565,0.0036285904,0.011584284,0.0005949187,0.4052496,0.07229751,0.468295
25300,0.0009775967,0.0012725397,0.92335355,0.0002605275,0.00081110466,0.0010692129,0.077117294
25301,0.37721723,0.0051712547,0.061129402,0.00022198839,0.040751766,0.10543634,0.34542543
25302,0.16981393,0.0024469204,0.00056239165,0.0004678317,0.012457237,0.41625595,0.32539308
25303,0.019038241,0.039347414,0.0124290055,0.00024746588,0.019576486,0.49043798,0.36574262
25304,0.08006607,0.0036069828,0.0015405804,0.00034647863,0.0036788513,0.4362827,0.43205595
25305,0.066789865,0.4817958,0.008412393,0.00091952865,0.10625765,0.04829218,0.3536927
25306,0.0009874423,0.0010469002,0.94827557,0.00026065818,0.0012193107,0.0009263588,0.07319367
25307,0.003014839,0.03524499,0.025982294,0.006163811,0.04497196,0.09859472,0.75291264
25308,0.016298357,0.00078214495,0.0006420289,0.0027195043,0.011323509,0.7355073,0.28701285
25309,0.057769287,0.0048570647,0.019429969,0.0050037494,0.17626604,0.19424061,0.43964612
25310,0.013546956,0.0028654728,0.0016414664,0.00067483366,0.0050157,0.45843077,0.47626197
25311,0.27924216,0.0011185782,0.001726274,0.0004610566,0.015082288,0.19347158,0.54117525
25312,0.08180139,0.0030142388,0.0023963957,0.0011975488,0.5682011,0.05726063,0.39242533
25313,0.0060080932,0.50273055,0.0011997976,0.00041846564,0.011011452,0.20069323,0.37824047
25314,0.24841987,0.006793589,0.013304061,0.00029963918,0.43799388,0.10494417,0.21534456
25315,0.011135955,0.011334472,0.0288474,0.00032205062,0.06391014,0.4301254,0.3717223
25316,0.00051592867,0.00062485994,0.9643557,0.00023947147,0.00062315783,0.0016726912,0.048628204
25317,0.0010405832,0.09113209,0.07068278,0.00046254956,0.011177526,0.14600062,0.51195854
25318,0.03578147,0.007608252,0.001268794,0.002685014,0.013244423,0.25561273,0.7747714
